Site ID,Condition,Plot number,Year,Month,Day,Run,Time,Precipitation (mm/hr),Precipitation (mm/min),Run-on,Runoff (mm/hr),Runoff (CMS),Sediment concentration,Sediment discharge,Velocity max,Velocity mean
LH1, N,2,2003,4,30,WET,18.5,100.48,1.674666667,0,58.4,,0.2,0.4,NA,NA
LH1, N,2,2003,4,30,WET,19,100.48,1.674666667,0,68.65,,0.32,0.75,NA,NA
LH1, N,2,2003,4,30,WET,20,100.48,1.674666667,0,81.94,,0.24,0.68,NA,NA
LH1, N,2,2003,4,30,WET,21,100.48,1.674666667,0,83.25,,0.21,0.6,NA,NA
LH1, N,2,2003,4,30,WET,22,100.48,1.674666667,0,81.94,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET,23,100.48,1.674666667,0,83.25,,0.2,0.56,NA,NA
LH1, N,2,2003,4,30,WET,24,100.48,1.674666667,0,81.94,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET,25,100.48,1.674666667,0,81.61,,0.16,0.45,NA,NA
LH1, N,2,2003,4,30,WET,26,123.29,2.054833333,0,79.98,,0.16,0.45,NA,NA
LH1, N,2,2003,4,30,WET,26.5,123.29,2.054833333,0,91.08,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET,27,123.29,2.054833333,0,95.15,,0.23,0.75,NA,NA
LH1, N,2,2003,4,30,WET,28,123.29,2.054833333,0,93.79,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET,28.5,123.29,2.054833333,0,99.79,,0.21,0.72,NA,NA
LH1, N,2,2003,4,30,WET,29,123.29,2.054833333,0,95.84,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET,29.5,123.29,2.054833333,0,95.84,,0.21,0.69,NA,NA
LH1, N,2,2003,4,30,WET,30,123.29,2.054833333,0,98.41,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET,31,123.29,2.054833333,0,95.84,,0.24,0.79,NA,NA
LH1, N,2,2003,4,30,WET,32,123.29,2.054833333,0,98.41,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET,33,152.89,2.548166667,0,98.41,,0.16,0.53,NA,NA
LH1, N,2,2003,4,30,WET,33.5,152.89,2.548166667,0,101.18,,0.29,1.01,NA,NA
LH1, N,2,2003,4,30,WET,34,152.89,2.548166667,0,109.42,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET,34.5,152.89,2.548166667,0,119.46,,0.29,1.17,NA,NA
LH1, N,2,2003,4,30,WET,35,152.89,2.548166667,0,120.73,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET,36,152.89,2.548166667,0,125.86,,0.26,1.11,NA,NA
LH1, N,2,2003,4,30,WET,37,152.89,2.548166667,0,122.92,,0.23,0.98,NA,NA
LH1, N,2,2003,4,30,WET,38,152.89,2.548166667,0,126.59,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET,39,152.89,2.548166667,0,126.59,,0.2,0.87,NA,NA
LH1, N,2,2003,4,30,WET,40,152.89,2.548166667,0,125.86,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET,41,175.83,2.9305,0,125.86,,0.28,1.19,NA,NA
LH1, N,2,2003,4,30,WET,41.5,175.83,2.9305,0,131.78,,0.2,0.9,NA,NA
LH1, N,2,2003,4,30,WET,42,175.83,2.9305,0,143.47,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET,42.5,175.83,2.9305,0,150.38,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET,43,175.83,2.9305,0,151.93,,0.23,1.2,NA,NA
LH1, N,2,2003,4,30,WET,44,175.83,2.9305,0,154.25,,0.24,1.3,NA,NA
LH1, N,2,2003,4,30,WET,44.5,175.83,2.9305,0,151.93,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET,45,175.83,2.9305,0,150.38,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET,46,175.83,2.9305,0,148.84,,0.17,0.9,NA,NA
LH1, N,2,2003,4,30,WET,47,175.83,2.9305,0,146.53,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET,48,0,0,0,146.53,,0.14,0.72,NA,NA
LH1, N,2,2003,4,30,WET,48.25,0,0,0,136.84,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET,48.5,0,0,0,114.95,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET,48.75,0,0,0,74.33,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET,49,0,0,0,50.91,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET,49.25,0,0,0,34.2,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET,49.5,0,0,0,23.11,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET,50,0,0,0,15.27,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET,50.25,0,0,0,9.85,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET,50.5,0,0,0,11.27,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET,50.75,0,0,0,0,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET2,0,51.92,0.865333333,0,0,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET2,1.62,51.92,0.865333333,0,0,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET2,2,51.92,0.865333333,0,5.7,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET2,2.5,51.92,0.865333333,0,6.35,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET2,3,51.92,0.865333333,0,12.04,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET2,3.5,51.92,0.865333333,0,36.81,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET2,4,51.92,0.865333333,0,38.94,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET2,4.5,51.92,0.865333333,0,38.94,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET2,5,51.92,0.865333333,0,40.42,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET2,5.5,51.92,0.865333333,0,40.42,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET2,6,51.92,0.865333333,0,39.48,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET2,7,25.59,0.4265,0,39.48,,0.06,0.09,NA,NA
LH1, N,2,2003,4,30,WET2,7.5,25.59,0.4265,0,33.17,,0.03,0.03,NA,NA
LH1, N,2,2003,4,30,WET2,8,25.59,0.4265,0,27.77,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET2,8.5,25.59,0.4265,0,25.35,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET2,9,25.59,0.4265,0,18.15,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET2,9.5,25.59,0.4265,0,14.04,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET2,10,25.59,0.4265,0,14.04,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET2,10.5,25.59,0.4265,0,11.27,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET2,11,25.59,0.4265,0,11.27,,0.02,0,NA,NA
LH1, N,2,2003,4,30,WET2,12,25.59,0.4265,0,10.6,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET2,12.5,25.59,0.4265,0,9.48,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET2,13,25.59,0.4265,0,9.48,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET2,14,25.59,0.4265,0,9.48,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET2,15,25.59,0.4265,0,9.48,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET2,16,0,0,0,9.48,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET2,16.5,0,0,0,9.12,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET2,17,0,0,0,7.36,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET2,17.5,0,0,0,7.02,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET2,18,0,0,0,6.35,,NA,NA,NA,NA
LH1, N,2,2003,4,30,WET2,18.2,0,0,0,0,,NA,NA,NA,NA
LH1, N,3,2003,4,30,DRY,0,63.7,1.061666667,0,0,,NA,NA,NA,NA
LH1, N,3,2003,4,30,DRY,8.83,63.7,1.061666667,0,0,,NA,NA,NA,NA
LH1, N,3,2003,4,30,DRY,9.5,63.7,1.061666667,0,8.05,,NA,NA,NA,NA
LH1, N,3,2003,4,30,DRY,10,63.7,1.061666667,0,7.02,,NA,NA,NA,NA
LH1, N,3,2003,4,30,DRY,11,63.7,1.061666667,0,5.15,,NA,NA,NA,NA
LH1, N,3,2003,4,30,DRY,12,63.7,1.061666667,0,7.02,,NA,NA,NA,NA
LH1, N,3,2003,4,30,DRY,15,63.7,1.061666667,0,7.36,,NA,NA,NA,NA
LH1, N,3,2003,4,30,DRY,16,63.7,1.061666667,0,9.85,,0.31,0.1,NA,NA
LH1, N,3,2003,4,30,DRY,17,63.7,1.061666667,0,10.6,,NA,NA,NA,NA
LH1, N,3,2003,4,30,DRY,18,63.7,1.061666667,0,8.05,,NA,NA,NA,NA
LH1, N,3,2003,4,30,DRY,19,63.7,1.061666667,0,9.85,,NA,NA,NA,NA
LH1, N,3,2003,4,30,DRY,20,63.7,1.061666667,0,7.02,,NA,NA,NA,NA
LH1, N,3,2003,4,30,DRY,21,63.7,1.061666667,0,7.36,,NA,NA,NA,NA
LH1, N,3,2003,4,30,DRY,25,63.7,1.061666667,0,7.36,,NA,NA,NA,NA
LH1, N,3,2003,4,30,DRY,30,63.7,1.061666667,0,8.05,,NA,NA,NA,NA
LH1, N,3,2003,4,30,DRY,35,63.7,1.061666667,0,7.02,,NA,NA,NA,NA
LH1, N,3,2003,4,30,DRY,39,63.7,1.061666667,0,8.05,,NA,NA,NA,NA
LH1, N,3,2003,4,30,DRY,40,63.7,1.061666667,0,8.05,,NA,NA,NA,NA
LH1, N,3,2003,4,30,DRY,45,0,0,0,10.6,,NA,NA,NA,NA
LH1, N,3,2003,4,30,DRY,45.42,0,0,0,10.6,,NA,NA,NA,NA
LH1, N,3,2003,4,30,DRY,46.37,0,0,0,0,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,0,63.7,1.061666667,0,0,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,3.28,63.7,1.061666667,0,0,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,3.5,63.7,1.061666667,0,6.68,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,4,63.7,1.061666667,0,9.85,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,5,63.7,1.061666667,0,15.27,,0.13,0.06,NA,NA
LH1, N,3,2003,4,30,WET,6,63.7,1.061666667,0,16.11,,0.1,0.05,NA,NA
LH1, N,3,2003,4,30,WET,7,63.7,1.061666667,0,16.11,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,8,63.7,1.061666667,0,16.96,,0.22,0.13,NA,NA
LH1, N,3,2003,4,30,WET,9,63.7,1.061666667,0,24.4,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,10,63.7,1.061666667,0,25.35,,0.14,0.12,NA,NA
LH1, N,3,2003,4,30,WET,11,63.7,1.061666667,0,23.11,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,12,63.7,1.061666667,0,22.19,,0.1,0.07,NA,NA
LH1, N,3,2003,4,30,WET,13,63.7,1.061666667,0,22.19,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,14,75.77,1.262833333,0,16.11,,0.15,0.08,NA,NA
LH1, N,3,2003,4,30,WET,15,75.77,1.262833333,0,17.71,,0.09,0.05,NA,NA
LH1, N,3,2003,4,30,WET,15.5,75.77,1.262833333,0,19.92,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,16,75.77,1.262833333,0,19.92,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,16.5,75.77,1.262833333,0,22.19,,0.13,0.1,NA,NA
LH1, N,3,2003,4,30,WET,17,75.77,1.262833333,0,24.4,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,17.5,75.77,1.262833333,0,27.77,,0.13,0.13,NA,NA
LH1, N,3,2003,4,30,WET,18,75.77,1.262833333,0,25.35,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,19,75.77,1.262833333,0,27.77,,0.1,0.1,NA,NA
LH1, N,3,2003,4,30,WET,20,75.77,1.262833333,0,27.28,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,21,75.77,1.262833333,0,24.4,,0.09,0.07,NA,NA
LH1, N,3,2003,4,30,WET,22,75.77,1.262833333,0,24.4,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,23,100.48,1.674666667,0,27.28,,0.1,0.09,NA,NA
LH1, N,3,2003,4,30,WET,24,100.48,1.674666667,0,34.72,,0.16,0.19,NA,NA
LH1, N,3,2003,4,30,WET,25,100.48,1.674666667,0,41.51,,0.17,0.24,NA,NA
LH1, N,3,2003,4,30,WET,26,100.48,1.674666667,0,41.51,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,27,100.48,1.674666667,0,41.51,,0.15,0.21,NA,NA
LH1, N,3,2003,4,30,WET,28,100.48,1.674666667,0,42.33,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,28,100.48,1.674666667,0,42.88,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,30,123.29,2.054833333,0,44.26,,0.13,0.19,NA,NA
LH1, N,3,2003,4,30,WET,30.5,123.29,2.054833333,0,59,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,31,123.29,2.054833333,0,62.63,,0.14,0.31,NA,NA
LH1, N,3,2003,4,30,WET,32,123.29,2.054833333,0,62.63,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,33,123.29,2.054833333,0,64.47,,0.08,0.19,NA,NA
LH1, N,3,2003,4,30,WET,34,123.29,2.054833333,0,71.16,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,35,123.29,2.054833333,0,71.79,,0.13,0.33,NA,NA
LH1, N,3,2003,4,30,WET,36,123.29,2.054833333,0,71.79,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,37,123.29,2.054833333,0,71.79,,0.13,0.33,NA,NA
LH1, N,3,2003,4,30,WET,38,123.29,2.054833333,0,71.79,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,39,152.89,2.548166667,0,66.94,,0.08,0.18,NA,NA
LH1, N,3,2003,4,30,WET,39.5,152.89,2.548166667,0,71.79,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,40,152.89,2.548166667,0,78.68,,0.17,0.47,NA,NA
LH1, N,3,2003,4,30,WET,41,152.89,2.548166667,0,85.9,,0.18,0.53,NA,NA
LH1, N,3,2003,4,30,WET,42,152.89,2.548166667,0,78.68,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,43,152.89,2.548166667,0,78.68,,0.16,0.42,NA,NA
LH1, N,3,2003,4,30,WET,44,152.89,2.548166667,0,79.98,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,45,152.89,2.548166667,0,77.55,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,46,152.89,2.548166667,0,79.98,,0.13,0.36,NA,NA
LH1, N,3,2003,4,30,WET,47,152.89,2.548166667,0,79.98,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,48,175.83,2.9305,0,81.94,,0.16,0.46,NA,NA
LH1, N,3,2003,4,30,WET,48.5,175.83,2.9305,0,96.01,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,49,175.83,2.9305,0,110.13,,0.21,0.81,NA,NA
LH1, N,3,2003,4,30,WET,50,175.83,2.9305,0,112.98,,0.21,0.81,NA,NA
LH1, N,3,2003,4,30,WET,51,175.83,2.9305,0,112.98,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,52,175.83,2.9305,0,89.07,,0.08,0.25,NA,NA
LH1, N,3,2003,4,30,WET,53,175.83,2.9305,0,101.87,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,54,175.83,2.9305,0,105.36,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,55,175.83,2.9305,0,104.49,,0.17,0.61,NA,NA
LH1, N,3,2003,4,30,WET,56,175.83,2.9305,0,114.41,,0.2,0.8,NA,NA
LH1, N,3,2003,4,30,WET,57,175.83,2.9305,0,110.13,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,58.5,175.83,2.9305,0,112.62,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,59,0,0,0,114.41,,0.15,0.61,NA,NA
LH1, N,3,2003,4,30,WET,59.5,0,0,0,54.4,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,60,0,0,0,0,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,60.25,0,0,0,29.75,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,60.5,0,0,0,16.96,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,60.75,0,0,0,7.36,,NA,NA,NA,NA
LH1, N,3,2003,4,30,WET,60.9,0,0,0,0,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,0,175.83,2.9305,0,0,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,3.45,175.83,2.9305,0,0,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,4,175.83,2.9305,0,5.55,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,5.67,175.83,2.9305,0,7.53,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,6,175.83,2.9305,0,6.52,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,6.5,175.83,2.9305,0,9.67,,0.85,0.27,NA,NA
EM,B,1,2002,6,18,DRY,7.5,175.83,2.9305,0,9.67,,0.8,0.26,NA,NA
EM,B,1,2002,6,18,DRY,8.25,175.83,2.9305,0,19.47,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,8.75,175.83,2.9305,0,18.15,,0.84,0.51,NA,NA
EM,B,1,2002,6,18,DRY,10,175.83,2.9305,0,29.38,,0.8,0.79,NA,NA
EM,B,1,2002,6,18,DRY,11,175.83,2.9305,0,40.29,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,11.5,175.83,2.9305,0,23.58,,0.92,0.73,NA,NA
EM,B,1,2002,6,18,DRY,12,175.83,2.9305,0,37.08,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,13,175.83,2.9305,0,32.4,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,13.5,175.83,2.9305,0,50.34,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,14,175.83,2.9305,0,41.92,,1.83,2.6,NA,NA
EM,B,1,2002,6,18,DRY,14.5,175.83,2.9305,0,45.24,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,15,175.83,2.9305,0,50.34,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,15.5,175.83,2.9305,0,48.62,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,16,175.83,2.9305,0,50.34,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,17,175.83,2.9305,0,52.07,,2.09,3.69,NA,NA
EM,B,1,2002,6,18,DRY,18,175.83,2.9305,0,52.07,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,19,175.83,2.9305,0,52.07,,1.92,3.38,NA,NA
EM,B,1,2002,6,18,DRY,19.25,175.83,2.9305,0,68.34,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,20,175.83,2.9305,0,53.82,,1.92,3.5,NA,NA
EM,B,1,2002,6,18,DRY,21,175.83,2.9305,0,59.15,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,22,152.89,2.548166667,0,55.58,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,22.5,152.89,2.548166667,0,53.82,,1.96,3.58,NA,NA
EM,B,1,2002,6,18,DRY,23,152.89,2.548166667,0,48.62,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,24,152.89,2.548166667,0,52.07,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,24.5,152.89,2.548166667,0,53.82,,2.19,3.99,NA,NA
EM,B,1,2002,6,18,DRY,25.5,152.89,2.548166667,0,48.62,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,26,152.89,2.548166667,0,48.62,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,26.5,152.89,2.548166667,0,46.92,,1.84,2.92,NA,NA
EM,B,1,2002,6,18,DRY,27,152.89,2.548166667,0,46.92,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,28,152.89,2.548166667,0,50.34,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,29,152.89,2.548166667,0,46.92,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,30,123.29,2.054833333,0,46.92,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,30.5,123.29,2.054833333,0,48.62,,1.52,2.5,NA,NA
EM,B,1,2002,6,18,DRY,31,123.29,2.054833333,0,46.92,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,31.5,123.29,2.054833333,0,43.57,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,32,123.29,2.054833333,0,35.5,,1.52,1.83,NA,NA
EM,B,1,2002,6,18,DRY,33,123.29,2.054833333,0,35.5,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,33.5,123.29,2.054833333,0,30.88,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,34,123.29,2.054833333,0,27.9,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,35,123.29,2.054833333,0,29.38,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,36,123.29,2.054833333,0,32.4,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,37,123.29,2.054833333,0,33.94,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,38,123.29,2.054833333,0,35.5,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,39,100.48,1.674666667,0,37.08,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,40,100.48,1.674666667,0,26.44,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,41.08,0,0,0,16.85,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,41.5,0,0,0,8.58,,NA,NA,NA,NA
EM,B,1,2002,6,18,DRY,42,0,0,0,0,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,0,175.83,2.9305,0,0,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,0.85,175.83,2.9305,0,0,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,1,175.83,2.9305,0,10.79,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,1.5,175.83,2.9305,0,64.62,,2.41,5.28,NA,NA
EM,B,1,2002,6,18,WET,2,175.83,2.9305,0,106.24,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,2.25,175.83,2.9305,0,114.77,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,2.5,175.83,2.9305,0,127.89,,2.38,10.3,NA,NA
EM,B,1,2002,6,18,WET,3,175.83,2.9305,0,139.1,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,3.5,175.83,2.9305,0,136.84,,2.3,10.66,NA,NA
EM,B,1,2002,6,18,WET,4,175.83,2.9305,0,141.38,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,5,175.83,2.9305,0,139.1,,2.07,9.75,NA,NA
EM,B,1,2002,6,18,WET,6,175.83,2.9305,0,130.11,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,7,175.83,2.9305,0,134.59,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,8,152.89,2.548166667,0,139.1,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,8.5,152.89,2.548166667,0,139.1,,1.55,7.29,NA,NA
EM,B,1,2002,6,18,WET,9,152.89,2.548166667,0,123.47,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,9.5,152.89,2.548166667,0,123.47,,1.58,6.63,NA,NA
EM,B,1,2002,6,18,WET,10,152.89,2.548166667,0,130.11,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,11,152.89,2.548166667,0,132.34,,1.48,6.64,NA,NA
EM,B,1,2002,6,18,WET,12.5,152.89,2.548166667,0,132.34,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,13,152.89,2.548166667,0,130.11,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,14,123.29,2.054833333,0,130.11,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,14.5,123.29,2.054833333,0,119.1,,1.57,6.35,NA,NA
EM,B,1,2002,6,18,WET,15,123.29,2.054833333,0,106.24,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,15.5,123.29,2.054833333,0,106.24,,1.36,4.91,NA,NA
EM,B,1,2002,6,18,WET,16,123.29,2.054833333,0,110.48,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,17,123.29,2.054833333,0,110.48,,1.44,5.39,NA,NA
EM,B,1,2002,6,18,WET,18.5,123.29,2.054833333,0,110.48,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,19,123.29,2.054833333,0,110.48,,1.5,5.64,NA,NA
EM,B,1,2002,6,18,WET,20,100.48,1.674666667,0,110.48,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,20.5,100.48,1.674666667,0,102.05,,1.13,3.91,NA,NA
EM,B,1,2002,6,18,WET,21,100.48,1.674666667,0,89.74,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,21.5,100.48,1.674666667,0,83.75,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,22,100.48,1.674666667,0,87.73,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,22.5,100.48,1.674666667,0,87.73,,1.28,3.81,NA,NA
EM,B,1,2002,6,18,WET,23,100.48,1.674666667,0,87.73,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,24,100.48,1.674666667,0,89.74,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,24.5,100.48,1.674666667,0,87.73,,1.23,3.67,NA,NA
EM,B,1,2002,6,18,WET,25,100.48,1.674666667,0,87.73,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,26,75.77,1.262833333,0,89.74,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,26.5,75.77,1.262833333,0,81.77,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,27,75.77,1.262833333,0,75.94,,1.1,2.84,NA,NA
EM,B,1,2002,6,18,WET,27.5,75.77,1.262833333,0,72.11,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,28,75.77,1.262833333,0,72.11,,1.11,2.72,NA,NA
EM,B,1,2002,6,18,WET,29,75.77,1.262833333,0,72.11,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,30,75.77,1.262833333,0,72.11,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,31,75.77,1.262833333,0,72.11,,1.19,2.92,NA,NA
EM,B,1,2002,6,18,WET,32,51.92,0.865333333,0,72.11,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,32.5,51.92,0.865333333,0,64.62,,0.93,2.03,NA,NA
EM,B,1,2002,6,18,WET,33,51.92,0.865333333,0,55.58,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,33.5,51.92,0.865333333,0,48.62,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,34.5,51.92,0.865333333,0,48.62,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,35,51.92,0.865333333,0,48.62,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,36,51.92,0.865333333,0,48.62,,1.27,2.1,NA,NA
EM,B,1,2002,6,18,WET,37,0,0,0,48.62,,NA,NA,NA,NA
EM,B,1,2002,6,18,WET,38,0,0,0,0,,NA,NA,NA,NA
